,...6,StartDate.x,EndDate.x,Status.x,Progress.x,Duration (in seconds).x,Finished.x,RecordedDate.x,RecipientLastName.x,RecipientFirstName.x,RecipientEmail.x,ExternalReference.x,LocationLatitude.x,LocationLongitude.x,DistributionChannel.x,UserLanguage.x,Q3.x,Q49.x,Q5,Q6.x,Q4.x,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Belief questions_1,Belief questions_2,Belief questions_3,Belief questions_4,Belief questions_5,Belief questions_6,Belief questions_7,Belief questions_8,Create New Field or Choose From Dropdown...,CODE,age,gender,1handlowersubj,2handtogethersubj,3mosquitosubj,4TasteAverage,5rigidsubj,6immobilizationsubj,7musicsubj,8ballssubj,9amnesiasubj,10spaceGeoMean,10spacebarsubj1,10spacebarsubj2,4Tastesweetsubj,4Tastesoursubj,StartDate.y,EndDate.y,Status.y,Progress.y,Duration (in seconds).y,Finished.y,RecordedDate.y,RecipientLastName.y,RecipientFirstName.y,RecipientEmail.y,ExternalReference.y,LocationLatitude.y,LocationLongitude.y,DistributionChannel.y,UserLanguage.y,Q3.y,Q49.y,Q14,Q6.y,Q4.y,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DES time_First Click,DES time_Last Click,DES time_Page Submit,DES time_Click Count,Duration__in_seconds
2397,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/03/2023 13:02,23/03/2023 13:06,0,100,253,1,23/03/2023 13:06,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,39.233,231.358,234.17,53,1,8,1,0,1,0,1,0,0,3,1,1,1,1,5,4,5,3,3,1,1,3,3,1,3,4,1,3,39.232,231.357,234.169,53,NA
2398,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/03/2023 15:38,24/03/2023 15:42,0,100,203,1,24/03/2023 15:42,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,15.353,181.46,181.917,41,1,6,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,4,0,5,7,5,2,0,2,1,4,0,15.352,181.459,181.916,41,NA
2399,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/03/2023 06:17,25/03/2023 06:21,0,100,250,1,25/03/2023 06:21,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,1.297,184.121,185.369,35,4,5,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.297,184.12,185.368,35,NA
2400,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/03/2023 10:45,26/03/2023 10:50,0,100,266,1,26/03/2023 10:50,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Other,1,19.39,245.317,246.001,42,7,8,2,1,0,0,4,1,3,9,4,8,7,3,10,2,1,2,0,6,1,2,6,9,3,0,0,2,19.39,245.318,246.001,42,NA
2401,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/03/2023 06:31,30/03/2023 06:39,0,100,438,1,30/03/2023 06:39,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,18,Man,1,5.94,369.282,370.784,49,3,8,1,0,0,3,1,0,1,2,0,2,0,1,1,2,3,2,3,7,8,3,5,6,5,5,1,1,5.939,369.282,370.783,49,NA
2402,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/03/2023 13:11,30/03/2023 13:16,0,100,260,1,30/03/2023 13:16,NA,NA,NA,NA,52.3759,4.8975,anonymous,EN,1,1,18,Woman,1,39.457,234.369,234.979,33,4,8,3,1,1,3,7,3,8,7,3,9,7,7,8,7,8,6,6,9,5,7,5,6,5,5,6,9,39.458,234.369,234.979,33,NA
2403,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/04/2023 03:30,03/04/2023 03:39,0,100,584,1,03/04/2023 03:39,NA,NA,NA,NA,51.4203,-0.1175,anonymous,EN,1,1,20,Man,1,50.697,514.802,515.758,77,1,3,0,0,0,0,6,0,5,1,4,1,4,3,1,2,4,3,2,2,7,4,2,0,0,0,0,3,50.699,514.802,515.758,77,NA
2404,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/04/2023 09:11,04/04/2023 09:15,0,100,257,1,04/04/2023 09:15,NA,NA,NA,NA,51.2687,0.5783,anonymous,EN,1,1,19,Woman,1,47.396,205.859,207.107,29,4,6,0,0,3,1,0,1,3,5,1,0,0,3,6,4,6,4,0,2,4,4,1,0,4,6,0,0,47.395,205.859,207.107,29,NA
2405,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/04/2023 07:07,05/04/2023 07:11,0,100,228,1,05/04/2023 07:11,NA,NA,NA,NA,51.3703,-0.061,anonymous,EN,1,1,20,Woman,1,15.14,187.772,187.82,60,1,2,0,1,0,0,0,0,1,2,0,0,0,3,2,0,6,1,2,3,2,1,1,4,1,1,0,0,15.141,187.772,187.82,60,NA
2406,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/04/2023 04:45,06/04/2023 04:50,0,100,296,1,06/04/2023 04:50,NA,NA,NA,NA,51.696,-0.1735,anonymous,EN,1,1,21,Man,1,30.487,258.472,259.788,40,6,5,3,2,1,6,0,2,3,1,0,0,0,5,3,3,6,2,1,7,4,4,4,7,3,3,5,2,30.486,258.471,259.787,40,NA
2407,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/04/2023 07:53,07/04/2023 07:59,0,100,340,1,07/04/2023 07:59,NA,NA,NA,NA,48.1033,11.4228,anonymous,EN,1,1,NA,Man,1,57.153,308.127,308.909,38,3,6,2,0,1,1,0,0,3,0,0,0,0,1,3,0,1,2,NA,6,7,0,0,3,0,0,0,0,57.153,308.126,308.908,38,NA
2408,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/04/2023 19:23,07/04/2023 19:32,0,100,512,1,07/04/2023 19:32,NA,NA,NA,NA,51.5645,0.4319,anonymous,EN,1,1,18,Woman,1,13.373,433.733,438.775,50,5,3,0,0,2,2,2,0,2,2,3,3,3,4,3,1,1,1,0,5,5,5,6,4,0,0,2,0,13.377,433.733,438.776,50,NA
2409,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/04/2023 15:43,09/04/2023 15:47,0,100,270,1,09/04/2023 15:47,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Woman,1,43.33,245.644,246.264,40,1,6,2,0,1,1,1,0,5,4,2,0,0,1,7,3,5,6,5,7,8,3,4,6,1,0,0,2,43.33,245.644,246.264,40,NA
2410,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13/04/2023 06:40,13/04/2023 06:44,0,100,249,1,13/04/2023 06:44,NA,NA,NA,NA,51.3926,-0.1977,anonymous,EN,1,1,20,Woman,1,1.02,229.674,230.447,74,2,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,4,2,3,1,1,0,0,0,1.02,229.674,230.447,74,NA
2411,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13/04/2023 07:54,13/04/2023 07:58,0,100,220,1,13/04/2023 07:58,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,30.655,195.433,196.7,34,0,3,1,1,0,2,4,0,0,0,1,6,1,4,3,0,1,1,0,7,5,4,5,3,0,0,0,0,30.655,195.434,196.7,34,NA
2412,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/04/2023 05:10,15/04/2023 05:13,0,100,193,1,15/04/2023 05:13,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,19,Man,1,0.909,167.579,168.431,75,6,4,6,1,1,2,1,1,2,1,1,2,3,1,2,1,7,5,4,6,5,3,5,3,8,4,7,5,0.909,167.578,168.43,75,NA
2413,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/04/2023 13:02,16/04/2023 13:09,0,100,412,1,16/04/2023 13:09,NA,NA,NA,NA,51.2476,-0.7672,anonymous,EN,1,1,19,Woman,1,51.12,311.569,313.468,33,2,4,1,0,1,0,1,1,0,2,1,1,0,1,3,2,1,1,2,1,1,0,2,2,1,0,1,2,51.123,311.569,313.468,33,NA
2414,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/04/2023 03:03,18/04/2023 03:12,0,100,525,1,18/04/2023 03:12,NA,NA,NA,NA,51.7128,-1.2347,anonymous,EN,1,1,19,Woman,1,59.221,473.274,474.623,33,2,4,1,0,1,4,1,0,1,3,2,3,0,5,5,3,2,3,5,6,7,3,6,3,3,2,1,2,59.225,473.273,474.623,33,NA
2415,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/04/2023 16:53,18/04/2023 16:56,0,100,132,1,18/04/2023 16:56,NA,NA,NA,NA,51.5435,-0.1733,anonymous,EN,1,NA,20,Woman,1,12.382,107.299,108.265,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,2,0,0,1,0,0,0,0,12.382,107.299,108.265,31,NA
2416,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/04/2023 13:18,19/04/2023 13:23,0,100,282,1,19/04/2023 13:23,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,1,NA,Woman,1,2.351,260.184,261.941,104,1,4,0,0,0,0,0,0,0,1,0,1,0,2,3,2,3,4,1,2,10,2,1,1,0,0,0,0,2.351,260.185,261.941,104,NA
2417,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/04/2023 16:06,19/04/2023 17:00,0,100,3236,1,19/04/2023 17:00,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,19,Woman,1,91.034,794.05,828.955,43,1,7,0,0,0,0,4,1,0,1,4,2,3,1,2,2,4,1,0,1,2,9,1,1,5,2,0,0,91.035,794.05,828.955,43,NA
2418,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/04/2023 18:11,19/04/2023 18:15,0,100,258,1,19/04/2023 18:15,NA,NA,NA,NA,33.8333,35.8333,anonymous,EN,1,1,NA,Woman,1,31.362,234.519,236.667,37,3,7,6,0,0,0,0,0,2,1,0,0,0,3,2,0,1,6,2,7,7,1,6,9,4,4,0,1,31.361,234.518,236.666,37,NA
2419,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/04/2023 10:01,21/04/2023 10:09,0,100,467,1,21/04/2023 10:09,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,1,18,Man,1,2.809,323.851,325.441,100,2,6,0,0,0,0,0,0,1,0,0,0,0,2,2,0,5,1,0,6,1,3,0,1,1,0,3,0,2.809,323.852,325.441,100,NA
2420,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/04/2023 16:35,21/04/2023 16:43,0,100,499,1,21/04/2023 16:43,NA,NA,NA,NA,50.8032,-0.6533,anonymous,EN,1,1,20,Man,1,78.11,425.703,426.464,34,5,3,2,0,0,1,0,0,2,2,1,2,1,0,3,1,1,0,0,5,9,0,2,7,7,0,0,7,78.111,425.703,426.464,34,NA
2421,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/04/2023 10:00,23/04/2023 10:06,0,100,344,1,23/04/2023 10:06,NA,NA,NA,NA,50.8253,-0.3719,anonymous,EN,1,1,20,Woman,1,17.191,322.51,325.005,47,2,4,0,0,1,1,0,0,2,1,0,0,0,7,6,3,3,5,6,2,10,10,7,3,3,1,0,3,17.192,322.51,325.005,47,NA
2422,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/04/2023 14:06,23/04/2023 14:11,0,100,291,1,23/04/2023 14:11,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,32.3,224.575,225.501,41,7,2,0,0,0,0,0,0,2,7,4,0,1,1,1,2,0,1,2,6,0,1,2,4,1,0,1,1,32.3,224.575,225.501,41,NA
2423,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/04/2023 14:55,23/04/2023 14:58,0,100,161,1,23/04/2023 14:58,NA,NA,NA,NA,51.3889,-0.3449,anonymous,EN,1,1,20,Woman,1,14.03,135.238,136.393,31,6,10,6,4,2,2,1,9,6,6,7,4,4,6,6,6,7,7,9,8,7,8,5,8,7,7,5,5,14.03,135.238,136.393,31,NA
2424,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/04/2023 02:38,24/04/2023 02:41,0,100,161,1,24/04/2023 02:41,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,19.509,135.75,137.222,38,3,1,0,0,0,0,0,0,0,0,1,7,3,1,0,3,1,2,0,0,9,1,3,0,0,0,0,0,19.509,135.75,137.222,38,NA
2425,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2023 04:13,25/04/2023 04:20,0,100,454,1,25/04/2023 04:20,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,20,Woman,1,31.599,379.159,380.674,37,2,3,0,0,1,0,0,0,0,2,0,1,0,1,2,0,3,2,1,3,5,0,1,1,0,0,0,1,31.5,379.159,380.674,37,NA
2426,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2023 08:00,25/04/2023 08:03,0,100,165,1,25/04/2023 08:03,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,1,22,Woman,1,10.86,143.821,144.759,35,8,9,3,2,1,0,7,3,8,6,8,7,8,3,8,9,7,8,9,6,7,7,3,7,7,0,0,2,10.859,143.82,144.758,35,NA
2427,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2023 08:38,25/04/2023 08:43,0,100,306,1,25/04/2023 08:43,NA,NA,NA,NA,50.8345,-0.186,anonymous,EN,1,1,20,Other,1,36.657,227.968,229.001,33,3,6,0,0,0,0,2,0,0,0,0,1,0,3,2,2,5,1,2,0,4,2,3,0,1,0,0,0,36.658,227.968,229.001,33,NA
2428,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2023 10:52,25/04/2023 10:55,0,100,219,1,25/04/2023 10:55,NA,NA,NA,NA,50.8032,-0.6533,anonymous,EN,1,1,20,Man,1,13.776,201.654,202.45,48,1,4,0,0,1,1,0,0,4,3,1,4,0,0,3,0,5,0,0,1,0,NA,0,0,0,0,0,0,13.776,201.654,202.45,48,NA
2429,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/04/2023 16:26,25/04/2023 16:32,0,100,304,1,25/04/2023 16:32,NA,NA,NA,NA,51.4402,-0.0259,anonymous,EN,1,1,20,Woman,1,19.56,276.407,277.957,46,0,4,1,0,0,0,3,0,2,3,1,2,1,1,8,7,7,6,3,4,4,3,3,6,4,0,1,3,19.56,276.407,277.957,46,NA
2430,NA,01/12/2022 03:52,01/12/2022 03:52,0,5,6,0,08/12/2022 03:52,NA,NA,NA,NA,NA,NA,anonymous,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26/04/2023 05:56,26/04/2023 05:59,0,100,200,1,26/04/2023 05:59,NA,NA,NA,NA,50.8429,-0.1158,anonymous,EN,1,1,20,Woman,1,17.372,176.701,177.461,37,3,6,1,1,4,6,6,0,1,4,0,0,3,4,5,5,5,6,3,6,3,4,2,3,1,0,0,0,17.373,176.702,177.461,37,NA
